,ADDRESS,URM_CLASS,UPGRADE_STATUS,PARTIAL_UPGRADE,UPGRADE_DATE,UPGRADE_STANDARD,UPGRADE_PERMIT_NUMBER,UPGRADE_PERMIT_NOTES,YEAR_BUILT,STORY_COUNT,TAX_EXEMPT,NEIGHBORHOOD,LONG_ADDRESS,LONG,LAT
1481,3530 SW MULTNOMAH BLVD,3,UNKNOWN,,,,,,1954,1.0,,Multnomah Neighborhood Association,3530 SW MULTNOMAH BLVD PORTLAND OREGON,-122.713535,45.4669579
1482,4400-4480 SW GARDEN HOME RD,3,UNKNOWN,,,,,,1947,1.0,,Multnomah Neighborhood Association,4400-4480 SW GARDEN HOME RD PORTLAND OREGON,-122.7222694,45.4656308
1483,7834 SW Capitol Hwy,3,UNKNOWN,,,,,,1926,2.0,,Multnomah Neighborhood Association,7834 SW Capitol Hwy PORTLAND OREGON,-122.7135613,45.467668
1484,7754 SW CAPITOL HWY,3,UNKNOWN,,,,,,1957,2.0,Lease/Purchase Non-Profit or Public Body,Multnomah Neighborhood Association,7754 SW CAPITOL HWY PORTLAND OREGON,-122.7117802,45.4681578
1485,2306 SE MORRISON ST,4,UNKNOWN,,,,,,1957,1.0,,Buckman Community Association,2306 SE MORRISON ST PORTLAND OREGON,-122.6423082,45.5168962
1486,2306 SE MORRISON ST,4,UNKNOWN,,,,,,1957,1.0,,Buckman Community Association,2306 SE MORRISON ST PORTLAND OREGON,-122.6423082,45.5168962
1487,5011 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1924,2.0,,Mt Tabor Neighborhood Association,5011 SE HAWTHORNE BLVD PORTLAND OREGON,-122.611078,45.5123355
1488,4701-4717 SE BELMONT ST,3,UNKNOWN,,,,,,1924,1.0,,Sunnyside Neighborhood Association,4701-4717 SE BELMONT ST PORTLAND OREGON,-122.6143474,45.5167475
1489,134-144 NE 28TH AVE,3,REROOF,Reroof,2000,"OSSC,Voluntary",00-173682-CO,,1926,2.0,,Kerns Neighborhood Association,134-144 NE 28TH AVE PORTLAND OREGON,-122.6370577,45.52417670000001
1490,2811 NE Couch,3,UNKNOWN,,,,,,1911,1.0,,Kerns Neighborhood Association,2811 NE Couch PORTLAND OREGON,-122.6369779,45.5237366
1491,2724 E Burnside St.,3,UNKNOWN,,,,,,1908,1.0,,Buckman Community Association,2724 E Burnside St. PORTLAND OREGON,-122.6377239,45.522709
1492,137 SE 28TH AVE,3,UNKNOWN,,,,,,1904,1.0,,Buckman Community Association,137 SE 28TH AVE PORTLAND OREGON,-122.6374958,45.52159049999999
1493,8907 N LOMBARD ST,4,UNKNOWN,,,,,,1912,1.0,,St Johns Neighborhood Association,8907 N LOMBARD ST PORTLAND OREGON,-122.7561728,45.5917786
1494,8959 N LOMBARD ST,3,UNKNOWN,,,,,,1931,1.0,,St Johns Neighborhood Association,8959 N LOMBARD ST PORTLAND OREGON,-122.7568055,45.5923148
1495,9501 N LOMBARD ST,3,UNKNOWN,,,,,,1951,1.0,,St Johns Neighborhood Association,9501 N LOMBARD ST PORTLAND OREGON,-122.7591423,45.5948599
1496,7311-7331 NE SANDY BLVD,3,UNKNOWN,,,,,,1926,2.0,,Roseway Neighborhood Association,7311-7331 NE SANDY BLVD PORTLAND OREGON,-122.5875898,45.549051
1497,7215-7223 NE SANDY BLVD,3,UNKNOWN,,,,,,1922,1.0,,Roseway Neighborhood Association,7215-7223 NE SANDY BLVD PORTLAND OREGON,-122.5886385,45.5486647
1498,8416 N LOMBARD ST,3,UNKNOWN,,,,,,1924,1.0,,St Johns Neighborhood Association,8416 N LOMBARD ST PORTLAND OREGON,-122.7534619,45.5895616
1499,7304-7318 N LEAVITT AVE,3,UNKNOWN,,,,,,1924,1.0,,St Johns Neighborhood Association,7304-7318 N LEAVITT AVE PORTLAND OREGON,-122.7539339,45.5893797
1500,8531-8535 N LOMBARD ST,3,UNKNOWN,,,,,,1907,2.0,,St Johns Neighborhood Association,8531-8535 N LOMBARD ST PORTLAND OREGON,-122.7544357,45.5903246
1501,8523-8527 N LOMBARD ST,3,UNKNOWN,,,,,,1890,2.0,,St Johns Neighborhood Association,8523-8527 N LOMBARD ST PORTLAND OREGON,-122.7542442,45.5902631
1502,8407-8409 N LOMBARD ST,3,UNKNOWN,,,,,,1920,1.0,,St Johns Neighborhood Association,8407-8409 N LOMBARD ST PORTLAND OREGON,-122.7530233,45.5898716
1503,8400 N KELLOGG ST,3,UNKNOWN,,,,,,1949,1.0,,St Johns Neighborhood Association,8400 N KELLOGG ST PORTLAND OREGON,-122.7528495,45.59010869999999
1504,7410 N LOMBARD ST,4,UNKNOWN,,,,,,1958,1.0,,St Johns Neighborhood Association,7410 N LOMBARD ST PORTLAND OREGON,-122.7431273,45.5877781
1505,10 N RUSSELL ST,3,REROOF,Reroof,2007,IBC 2003,06-150521-CO,URM re roof trigger,1911,3.0,Cop Low Income Rental Housing,Eliot Neighborhood Association,10 N RUSSELL ST PORTLAND OREGON,-122.6669393,45.5408257
1506,1110 SE 2nd Ave,4,UNKNOWN,,,,,,1942,1.0,,Buckman Community Association,1110 SE 2nd Ave PORTLAND OREGON,-122.6636417,45.51494
1507,621-637 SE M L KING BLVD,4,UNKNOWN,,,,,,1925,1.0,,Buckman Community Association,621-637 SE M L KING BLVD PORTLAND OREGON,-122.6621028,45.5183012
1508,5220 SE FOSTER RD,4,UNKNOWN,,,,,,1957,1.0,,Creston-Kenilworth Neighborhood Association,5220 SE FOSTER RD PORTLAND OREGON,-122.6086843,45.49516029999999
1509,6112 SE FOSTER RD,3,UNKNOWN,,,,17-229516-CO,If no revisions all URM being removed in the upgrade permit.  Remove from list upon final of permit.,1948,1.0,,Mt Scott-Arleta Neighborhood Association,6112 SE FOSTER RD PORTLAND OREGON,-122.6003756,45.4908794
1510,5829 SE BOISE ST,4,UNKNOWN,,,,,,1951,1.0,,Creston-Kenilworth Neighborhood Association,5829 SE BOISE ST PORTLAND OREGON,-122.6031753,45.4924537
1511,4452 SE 52ND AVE,3,UNKNOWN,,,,,,1912,1.0,,Creston-Kenilworth Neighborhood Association,4452 SE 52ND AVE PORTLAND OREGON,-122.6087019,45.4904144
1512,5211 SE MALL ST,1,FULL,,2002,"ASCE 31,UBC,Voluntary",01-134348-CO,Addition and voluntary upgrade of existing CMU portion.,1959,1.0,Cities and Towns,Creston-Kenilworth Neighborhood Association,5211 SE MALL ST PORTLAND OREGON,-122.6086997,45.4916042
1513,6713 SE HOLGATE BLVD,3,UNKNOWN,,,,,,1958,1.0,,Foster-Powell Neighborhood Association,6713 SE HOLGATE BLVD PORTLAND OREGON,-122.594058,45.4904772
1514,4431 SE 64TH AVE,3,UNKNOWN,,,,,,1889,1.0,,Foster-Powell Neighborhood Association,4431 SE 64TH AVE PORTLAND OREGON,-122.5977636,45.4904419
1515,6828 SE HOLGATE BLVD,2,UNKNOWN,,,,,,1953,1.0,"Church, Religious Organizations",Foster-Powell Neighborhood Association,6828 SE HOLGATE BLVD PORTLAND OREGON,-122.5931928,45.4899944
1516,6803 SE FOSTER RD,3,UNKNOWN,,,,,,1907,1.0,,Foster-Powell Neighborhood Association,6803 SE FOSTER RD PORTLAND OREGON,-122.5935883,45.48861609999999
1517,5504-5510 SE WOODSTOCK BLVD,4,UNKNOWN,,,,,,1913,1.0,,Woodstock Neighborhood Association,5504-5510 SE WOODSTOCK BLVD PORTLAND OREGON,-122.6065605,45.4789464
1518,8105 SE DUKE ST,3,UNKNOWN,,,,,,1955,2.0,,Mt Scott-Arleta Neighborhood Association,8105 SE DUKE ST PORTLAND OREGON,-122.5799477,45.4760101
1519,2121 NW YORK ST,3,UNKNOWN,,,,,,1905,1.0,,Northwest District Association,2121 NW YORK ST PORTLAND OREGON,-122.695482,45.539437
1520,5839-5845 SE 82ND AVE,3,UNKNOWN,,,,,,1956,1.0,,Mt Scott-Arleta Neighborhood Association,5839-5845 SE 82ND AVE PORTLAND OREGON,-122.579311,45.4802845
1521,2169 NW THURMAN ST,3,UNKNOWN,,,,,,1948,2.0,,Northwest District Association,2169 NW THURMAN ST PORTLAND OREGON,-122.6962476,45.5357639
1522,9807 SE ASH ST,1,UNKNOWN,,,,,,1957,1.0,,Hazelwood Neighborhood Association,9807 SE ASH ST PORTLAND OREGON,-122.5627009,45.5212992
1523,1928 SW LAUREL ST,3,UNKNOWN,,,,,,1923,3.0,,Southwest Hills Residential League  SWHRL,1928 SW LAUREL ST PORTLAND OREGON,-122.6981631,45.5104237
1524,1920 SW SPRING ST,1,PARTIAL,Other,2008,IBC 2003,05-160062-CO,Re-roof plus.  New moment frame (not meeting current code) and tied walls to diaphragms.  Walls not braced,1927,2.0,Cities and Towns,Southwest Hills Residential League  SWHRL,1920 SW SPRING ST PORTLAND OREGON,-122.698794,45.509009
1525,2425 SW VISTA AVE,2,PARTIAL,Other,2004,FEMA 178,98-001112-CO / 04-021023-CO,"Diaphragm strengthening, roof ties in 1998 and parapet bracing in 2004.",1953,1.0,School Districts,Southwest Hills Residential League  SWHRL,2425 SW VISTA AVE PORTLAND OREGON,-122.6996213,45.5097914
1526,3804 NE SANDY BLVD,3,UNKNOWN,,,,,,1955,2.0,,Hollywood Neighborhood Association,3804 NE SANDY BLVD PORTLAND OREGON,-122.623594,45.53442279999999
1527,1832 NE CESAR E CHAVEZ BLVD,2,UNKNOWN,,,,,,1956,2.0,"Church, Religious Organizations",Hollywood Neighborhood Association,1832 NE CESAR E CHAVEZ BLVD PORTLAND OREGON,-122.6226556,45.5362642
1528,2425 SW VISTA AVE,2,PARTIAL,Other,2004,UBC,04-021023-CO,"LFRS upgraded in E/W direction only.

May be more upgrades under 15-132995-FA, but drawings unavailable as its under inspection.",1912,3.0,School Districts,Southwest Hills Residential League  SWHRL,2425 SW VISTA AVE PORTLAND OREGON,-122.6996213,45.5097914
1529,3610 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1929,1.0,,Richmond Neighborhood Association,3610 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6264408,45.5118805
1530,3500-3518 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1923,1.0,,Richmond Neighborhood Association,3500-3518 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6283643,45.5118602
1531,4612-4620 NE SANDY BLVD,3,UNKNOWN,,,,,,1914,2.0,,Grant Park Neighborhood Association,4612-4620 NE SANDY BLVD PORTLAND OREGON,-122.6155741,45.5379005
1532,2014 NE 42ND AVE,3,UNKNOWN,,,,,,1957,1.0,,Hollywood Neighborhood Association,2014 NE 42ND AVE PORTLAND OREGON,-122.6196565,45.5373265
1533,1801 SE GRAND AVE,4,UNKNOWN,,,,,,1936,1.0,,Hosford-Abernethy Neighborhood District (HAND),1801 SE GRAND AVE PORTLAND OREGON,-122.6612204,45.5095025
1534,1807 SE 7TH AVE,3,UNKNOWN,,,,,,1940,1.0,,Hosford-Abernethy Neighborhood District (HAND),1807 SE 7TH AVE PORTLAND OREGON,-122.658946,45.509954
1535,720 SE HAWTHORNE BLVD,3,UNKNOWN,,2008,IBC 2003,05-131286-CO,change of occupancy trigger phased seismic agreement not completed,1957,2.0,,Hosford-Abernethy Neighborhood District (HAND),720 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6581769,45.5120081
1536,731 WI/ SE STEPHENS ST,4,UNKNOWN,,,,,,1952,1.0,,Hosford-Abernethy Neighborhood District (HAND),731 WI/ SE STEPHENS ST PORTLAND OREGON,-122.5438985,45.50966
1537,2030 SE 7TH AVE,3,UNKNOWN,,,,,,1958,2.0,,Hosford-Abernethy Neighborhood District (HAND),2030 SE 7TH AVE PORTLAND OREGON,-122.6584941,45.50808869999999
1538,2029 SE 9TH AVE,3,UNKNOWN,,,,,,1956,1.0,,Hosford-Abernethy Neighborhood District (HAND),2029 SE 9TH AVE PORTLAND OREGON,-122.6570189,45.5082298
1539,2732 NE FREMONT ST,2,FULL,,2014,ASCE 41,13-131663-FA,Voluntary.  HCT walls in auditorium now veneer.  Lateral upgrade goal was compliance with Basic Safety Objective with LS level for BSE-1 and collapse prevention for BSE-2 EQ.  Narrative indicates only items previously noted as deficient in FEMA reports were upgraded.,1919,2.0,School Districts,Alameda Neighborhood Association,2732 NE FREMONT ST PORTLAND OREGON,-122.6376166,45.5478347
1540,3255 NE HANCOCK ST,2,UNKNOWN,,,,,,1911,3.0,School Districts,Grant Park Neighborhood Association,3255 NE HANCOCK ST PORTLAND OREGON,-122.631957,45.536963
1541,320 SE 16TH AVE,2,REROOF,Reroof,2015,ASCE 41,15-138577-FA,Some work done in 1997 also.,1921,2.0,School Districts,Buckman Community Association,320 SE 16TH AVE PORTLAND OREGON,-122.6486902,45.520286
1542,3400 SE 26TH AVE,2,UNKNOWN,,,,,,1926,3.0,School Districts,Hosford-Abernethy Neighborhood District (HAND),3400 SE 26TH AVE PORTLAND OREGON,-122.6385861,45.4984641
1543,4701 SE BUSH ST,2,PARTIAL,Other,2014,"ASCE 31,FEMA 178",97-002173-CO / 09-111813-CO / 14-134126-FA / 14-134210-FA,HCT interior bearing walls are braced and roof ties and diaphragm strengthening,1946,1.0,Alternative Energy,Creston-Kenilworth Neighborhood Association,4701 SE BUSH ST PORTLAND OREGON,-122.6146353,45.4954122
1544,6909 SE POWELL BLVD,2,UNKNOWN,,,,,Demo permit 18-100918-CO is under inspection.,1913,2.0,School Districts,South Tabor Neighborhood Association,6909 SE POWELL BLVD PORTLAND OREGON,-122.590888,45.497919
1545,947 WI/ SE MARKET ST,3,UNKNOWN,,,,,,1925,1.0,,Hosford-Abernethy Neighborhood District (HAND),947 WI/ SE MARKET ST PORTLAND OREGON,-122.5690887,45.5107793
1546,2100 SE 10TH AVE,3,UNKNOWN,,,,,,1913,2.0,,Hosford-Abernethy Neighborhood District (HAND),2100 SE 10TH AVE PORTLAND OREGON,-122.655314,45.5076463
1547,1710 N HUMBOLDT ST,2,PARTIAL,Other,2014,ASCE 41,14-138741-FA,"Complete except for: in plane shear transfer btwn walls and roof, lateral brace of interior HCT walls, lateral brace of multi wythe brick walls in eastern portion, lateral brace parapet eastern and southern edge.",1928,2.0,School Districts,Overlook Neighborhood Association,1710 N HUMBOLDT ST PORTLAND OREGON,-122.6854344,45.5580069
1548,3400 SE 26TH AVE,2,UNKNOWN,,,,,,1957,1.0,School Districts,Hosford-Abernethy Neighborhood District (HAND),3400 SE 26TH AVE PORTLAND OREGON,-122.6385861,45.4984641
1549,10000 N BURR AVE,2,UNKNOWN,,,,,,1952,1.0,School Districts,St Johns Neighborhood Association,10000 N BURR AVE PORTLAND OREGON,-122.7366994,45.596083
1550,5037 SW IOWA ST,2,PARTIAL,Other,2015,ASCE 41,15-134786-FA,Partial reroof,1956,1.0,School Districts,Hayhurst Neighborhood Association,5037 SW IOWA ST PORTLAND OREGON,-122.7294071,45.48013520000001
1551,7439 N CHARLESTON AVE,2,PARTIAL,Other,2014,IBC 2009,14-145608-FA,,1926,2.0,School Districts,St Johns Neighborhood Association,7439 N CHARLESTON AVE PORTLAND OREGON,-122.7527189,45.5908919
1552,7733 SE RAYMOND ST,2,REROOF,Reroof,2002,UBC,02-11427-CO,,1921,1.0,School Districts,Foster-Powell Neighborhood Association,7733 SE RAYMOND ST PORTLAND OREGON,-122.5838743,45.4868569
1553,2044 NE KILLINGSWORTH ST,2,PARTIAL,Other,2001,"N/A,FEMA 178,Voluntary",00-140140-CO,,1931,2.0,School Districts,Vernon Neighborhood Association,2044 NE KILLINGSWORTH ST PORTLAND OREGON,-122.6438557,45.5624487
1554,3830 SE 14TH AVE,2,PARTIAL,Other,2002,Voluntary,01-175111-CO,See BD folder for summary and selected plan sheets and FEMA 178 report.,1930,2.0,School Districts,Brooklyn Action Corps,3830 SE 14TH AVE PORTLAND OREGON,-122.6509144,45.4949265
1555,403 SE 79TH AVE,4,UNKNOWN,,,,,,1956,1.0,,Montavilla Neighborhood Association,403 SE 79TH AVE PORTLAND OREGON,-122.5826765,45.519493
1556,104 NE 80TH AVE,3,UNKNOWN,,,,,,1950,1.0,,Montavilla Neighborhood Association,104 NE 80TH AVE PORTLAND OREGON,-122.5812735,45.523715
1557,425 NE 80TH AVE,3,UNKNOWN,,,,,,1956,1.0,,Montavilla Neighborhood Association,425 NE 80TH AVE PORTLAND OREGON,-122.5817572,45.5260043
1558,4013 NE 18TH AVE,2,REROOF,Reroof,2015,ASCE 41,15-138467-FA,Reroof plus diaphragm strengthening under inspection.,1928,3.0,School Districts,Sabin Community Association,4013 NE 18TH AVE PORTLAND OREGON,-122.6478972,45.5521487
1559,8935 SW 52ND AVE,2,UNKNOWN,,,,,,1958,1.0,School Districts,Ashcreek Neighborhood Association,8935 SW 52ND AVE PORTLAND OREGON,-122.7310432,45.4602251
1560,833 NE 74TH AVE,2,UNKNOWN,Unknown,1998,Voluntary,98-000994-CO,,1959,1.0,School Districts,Montavilla Neighborhood Association,833 NE 74TH AVE PORTLAND OREGON,-122.5879751,45.5286798
1561,8060 NE GLISAN ST,4,UNKNOWN,,,,,,1949,1.0,,Montavilla Neighborhood Association,8060 NE GLISAN ST PORTLAND OREGON,-122.5802831,45.5262083
1562,7232 NE GLISAN ST,2,UNKNOWN,,,,,,1957,1.0,"Church, Religious Organizations",Montavilla Neighborhood Association,7232 NE GLISAN ST PORTLAND OREGON,-122.5881689,45.5262559
1563,110 NE 82ND AVE,4,UNKNOWN,,,,,,1957,1.0,,Montavilla Neighborhood Association,110 NE 82ND AVE PORTLAND OREGON,-122.5788132,45.5237842
1564,1433 NW QUIMBY ST,3,UNKNOWN,,,,,,1937,1.0,,Pearl District Neighborhood Association,1433 NW QUIMBY ST PORTLAND OREGON,-122.686267,45.533807
1565,1815 SE 50TH AVE,4,UNKNOWN,,,,,,1950,1.0,,Richmond Neighborhood Association,1815 SE 50TH AVE PORTLAND OREGON,-122.611662,45.5097704
1566,4846-4848 SE DIVISION ST,3,UNKNOWN,,,,,,1922,1.0,,Richmond Neighborhood Association,4846-4848 SE DIVISION ST PORTLAND OREGON,-122.6122364,45.5050822
1567,5923-5933 NE GLISAN ST,3,UNKNOWN,,,,,,1927,1.0,,North Tabor Neighborhood Association,5923-5933 NE GLISAN ST PORTLAND OREGON,-122.6025493,45.5267229
1568,8828 SE DIVISION ST,3,UNKNOWN,,,,,,1948,1.0,,Powellhurst-Gilbert Neighborhood Association,8828 SE DIVISION ST PORTLAND OREGON,-122.5724336,45.5042827
1569,7633 SE POWELL BLVD,3,UNKNOWN,,,,,,1959,1.0,,South Tabor Neighborhood Association,7633 SE POWELL BLVD PORTLAND OREGON,-122.5840453,45.4976998
1570,222 SW CLAY ST,2,REROOF,Reroof,,ASCE 41,16-130593-FA,,1917,3.0,Cities and Towns,Portland Downtown Neighborhood Association,222 SW CLAY ST PORTLAND OREGON,-122.6781133,45.5124691
1571,1220 SW 5TH AVE,3,FULL,,2000,UBC,96-00662-CO,,1893,4.0,Cities and Towns,Portland Downtown Neighborhood Association,1220 SW 5TH AVE PORTLAND OREGON,-122.6789248,45.51502319999999
1572,3714 SE POWELL BLVD,3,UNKNOWN,,,,,,1949,1.0,,Creston-Kenilworth Neighborhood Association,3714 SE POWELL BLVD PORTLAND OREGON,-122.6244689,45.4969261
1573,3820 SE MILWAUKIE AVE,3,UNKNOWN,,,,,,1953,1.0,,Brooklyn Action Corps,3820 SE MILWAUKIE AVE PORTLAND OREGON,-122.6528663,45.4951225
1574,4335 SE MILWAUKIE AVE,3,UNKNOWN,,,,,,1900,2.0,,Brooklyn Action Corps,4335 SE MILWAUKIE AVE PORTLAND OREGON,-122.6519266,45.4915428
1575,1636 SW JEFFERSON ST,3,UNKNOWN,,,,,,1957,1.0,,Goose Hollow Foothills League,1636 SW JEFFERSON ST PORTLAND OREGON,-122.6911167,45.5175342
1576,1431 SW 12TH AVE,2,UNKNOWN,,,,,,1912,2.0,"Church, Religious Organizations",Portland Downtown Neighborhood Association,1431 SW 12TH AVE PORTLAND OREGON,-122.6872247,45.5154743
1577,8825 SE 11TH AVE,3,UNKNOWN,Unknown,2001,UBC,00-181132-CO,"It appears that some force levels were appealed, but cannot be located.  Triggered by change of occupancy.",1910,2.0,Historic Property 15 Yr,Sellwood-Moreland Improvement League (SMILE),8825 SE 11TH AVE PORTLAND OREGON,-122.655322,45.4588872
1578,8705 SE 13TH AVE,3,UNKNOWN,,,,,,1950,1.0,,Sellwood-Moreland Improvement League (SMILE),8705 SE 13TH AVE PORTLAND OREGON,-122.6532681,45.459853
1579,2965 NE SANDY BLVD,3,UNKNOWN,,,,,,1927,2.0,,Kerns Neighborhood Association,2965 NE SANDY BLVD PORTLAND OREGON,-122.6348234,45.5302944
1580,3233-3253 NE SANDY BLVD,3,UNKNOWN,,,,,,1958,2.0,"Literary, Benevolent, Charitable Organizations",Kerns Neighborhood Association,3233-3253 NE SANDY BLVD PORTLAND OREGON,-122.6314319,45.5315868
1581,2400 NE HOLLADAY ST,3,UNKNOWN,,,,,,1912,2.0,,Kerns Neighborhood Association,2400 NE HOLLADAY ST PORTLAND OREGON,-122.6411315,45.5297952
1582,3735-3739 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1956,1.0,,Sunnyside Neighborhood Association,3735-3739 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6251888,45.512395
1583,2829 SE BELMONT ST B,4,UNKNOWN,,,,,,1950,1.0,,Sunnyside Neighborhood Association,2829 SE BELMONT ST B PORTLAND OREGON,-122.6363127,45.5166282
1584,4005 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1958,1.0,,Sunnyside Neighborhood Association,4005 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6212835,45.512196
1585,3401-3419 SE BELMONT ST,3,UNKNOWN,,,,,,1913,3.0,,Sunnyside Neighborhood Association,3401-3419 SE BELMONT ST PORTLAND OREGON,-122.6292652,45.5165786
1586,3631-3639 SE HAWTHORNE BLVD,3,UNKNOWN,,,,,,1927,1.0,,Sunnyside Neighborhood Association,3631-3639 SE HAWTHORNE BLVD PORTLAND OREGON,-122.6260956,45.5122925
1587,8304 SE Stark St.,4,UNKNOWN,,,,,,1948,1.0,,Montavilla Neighborhood Association,8304 SE Stark St. PORTLAND OREGON,-122.5778775,45.5190089
1588,3523-3525 SE BELMONT ST,4,UNKNOWN,,,,,,1927,1.0,,Sunnyside Neighborhood Association,3523-3525 SE BELMONT ST PORTLAND OREGON,-122.6276393,45.5166564
1589,1231 SE 92ND AVE,2,PARTIAL,Other,Nov 2015,ASCE 41,15-138373-FA,Permit is issued.  Reinforce diaphragm and tie URM walls to diaphragm,1955,1.0,School Districts,Montavilla Neighborhood Association,1231 SE 92ND AVE PORTLAND OREGON,-122.5696116,45.513621
1590,530 SE 81ST AVE,3,UNKNOWN,,,,,,1941,1.0,,Montavilla Neighborhood Association,530 SE 81ST AVE PORTLAND OREGON,-122.57988,45.51855399999999
1591,707 SE 82ND AVE,3,UNKNOWN,,,,,,1955,1.0,,Montavilla Neighborhood Association,707 SE 82ND AVE PORTLAND OREGON,-122.5795401,45.5175128
1592,5800 SE ASH ST,2,REROOF,Reroof,2006,ASCE 31,06-137548-CO,roof ties,1957,1.0,School Districts,Mt Tabor Neighborhood Association,5800 SE ASH ST PORTLAND OREGON,-122.6038179,45.52104809999999
1593,2149 NE HOYT ST,3,UNKNOWN,,,,,,1926,2.0,,Kerns Neighborhood Association,2149 NE HOYT ST PORTLAND OREGON,-122.6437409,45.5273775
1594,4839 NE 106TH AVE ,4,UNKNOWN,,,,,,1948,1.0,,Parkrose Neighborhood Association,4839 NE 106TH AVE  PORTLAND OREGON,-122.5543172,45.55846620000001
1595,5812-5814 SE 92ND AVE ,3,UNKNOWN,,,,,,1913,2.0,,Lents Neighborhood Association,5812-5814 SE 92ND AVE  PORTLAND OREGON,-122.5683237,45.4804845
1596,3203 SE WOODSTOCK BLVD ,4,UNKNOWN,,,,,,1912,2.0,Religious School/Student,Eastmoreland Neighborhood Association,3203 SE WOODSTOCK BLVD  PORTLAND OREGON,-122.6306838,45.4815616
1597,4552 SE 82ND AVE,3,UNKNOWN,,,,,,1958,1.0,,Lents Neighborhood Association,4552 SE 82ND AVE PORTLAND OREGON,-122.5783293,45.4893262
1598,5135 SE FOSTER RD,3,UNKNOWN,,,,,,1949,1.0,,Foster-Powell Neighborhood Association,5135 SE FOSTER RD PORTLAND OREGON,-122.6093068,45.4961723
1599,5122 SE POWELL BLVD,3,UNKNOWN,,,,,,1953,1.0,,Foster-Powell Neighborhood Association,5122 SE POWELL BLVD PORTLAND OREGON,-122.6094023,45.4972977
1600,2420-2428 SE 50TH AVE ,3,FULL,,2007,IBC 2003,06-113454-CO,addition trigger,1948,1.0,,Richmond Neighborhood Association,2420-2428 SE 50TH AVE  PORTLAND OREGON,-122.6106929,45.5048802
1601,3210-3214 SE 50TH AVE ,3,UNKNOWN,,,,,,1954,1.0,,Richmond Neighborhood Association,3210-3214 SE 50TH AVE  PORTLAND OREGON,-122.6111239,45.4993953
1602,302 SW MEADE ST,4,UNKNOWN,,,,,,1948,1.0,,South Portland Neighborhood Association ,302 SW MEADE ST PORTLAND OREGON,-122.681042,45.502823
1603,8203-8207 N DENVER AVE ,3,UNKNOWN,,,,,,1910,2.0,,Kenton Neighborhood Association,8203-8207 N DENVER AVE  PORTLAND OREGON,-122.6872484,45.5825419
1604,728-730 SW 1ST AVE,3,FULL,,2011,IBC 2009,10-182138-CO,,1878,3.0,Historic Property 10 YR,Portland Downtown Neighborhood Association,728-730 SW 1ST AVE PORTLAND OREGON,-122.673498,45.5172171
1605,2240 N INTERSTATE AVE,3,PARTIAL,Other,2003,FEMA 178,01-151093-CO,Braced north wall out of plane this building is part of building to the north (2262 N. Albina).,,2.0,,Eliot Neighborhood Association,2240 N INTERSTATE AVE PORTLAND OREGON,-122.6744615,45.539107
1606,3335-3347 NW ST HELENS ,3,UNKNOWN,,,,,,1951,1.0,,,3335-3347 NW ST HELENS  PORTLAND OREGON,-122.7250284,45.5463307
1607,7232 NE M L KING BLVD ,4,UNKNOWN,,,,,,1933,1.0,,Woodlawn Neighborhood Association,7232 NE M L KING BLVD  PORTLAND OREGON,-122.661007,45.575535
